parent_smiles,pH_r,temp_C_r,pH_over_TK_r,group_source_key,source_block,source_blocks_joined,n_source_blocks,all_conditions_missing,logK,rep_n,rep_std,smiles_rdkit,compound_name,pH,temp_C,pH_over_TK,src_A_raw_k_with_smiles,src_B_logk_name_only,src_C_logk_with_pH_T,src_D_logk_with_pH_over_TK,kept_for_model
O=Cc1ccccc1O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.792,1,0.0,O=Cc1ccccc1O,o-Hydroxybenzaldehyde,,,0.023,0,0,0,1,True
O=Cc1ccc(O)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.771,1,0.0,O=Cc1ccc(O)cc1,p-Hydroxybenzaldehyde,,,0.023,0,0,0,1,True
O=Cc1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.851,1,0.0,O=Cc1ccccc1,Benzaldehyde,,,0.023,0,0,0,1,True
COC(=O)c1ccccc1N,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.748,1,0.0,COC(=O)c1ccccc1N,Methyl 2-aminobenzoate,,,0.023,0,0,0,1,True
COC(=O)c1ccccc1O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.964,1,0.0,COC(=O)c1ccccc1O,Methyl salicylate,,,0.023,0,0,0,1,True
O=C([O-])c1ccc(O)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.398,2,0.0,O=C([O-])c1ccc(O)cc1,4-Hydroxybenzoate,,,0.023,0,0,0,1,True
O=C([O-])c1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.079,1,0.0,O=C([O-])c1ccccc1,Benzoate,,,0.023,0,0,0,1,True
C=CC(=O)[O-],,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.079,1,0.0,C=CC(=O)[O-],Benzoate ion,,,0.023,0,0,0,1,True
O=C(O)c1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.079,2,0.0,O=C(O)c1ccccc1,Benzoic acid,,,0.023,0,0,0,1,True
O=C(O)c1ccccc1,,,0.008,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.079,1,0.0,O=C(O)c1ccccc1,Benzoic acid,,,0.008,0,0,0,1,True
CC(=O)c1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.491,2,0.0,CC(=O)c1ccccc1,Acetophenone,,,0.023,0,0,0,1,True
NC(=O)c1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.228,2,0.07212489168102806,NC(=O)c1ccccc1,Benzamide,,,0.023,0,0,0,1,True
O=C([O-])c1ccccc1Br,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.94,2,0.0,O=C([O-])c1ccccc1Br,2-Bromobenzoate ion,,,0.023,0,0,0,1,True
CC(=O)c1ccc(C(=O)[O-])cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.801,2,0.7071067811865476,CC(=O)c1ccc(C(=O)[O-])cc1,4-Acetylbenzoate,,,0.023,0,0,0,1,False
O=C([O-])c1ccc(Br)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.0,2,0.0,O=C([O-])c1ccc(Br)cc1,4-Bromobenzoate ion,,,0.023,0,0,0,1,True
O=C(O)c1ccc(Cl)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.556,2,0.0,O=C(O)c1ccc(Cl)cc1,4-Chloro benzoic acid (pCBA),,,0.023,0,0,0,1,True
O=C([O-])c1ccc(Cl)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.556,2,0.0,O=C([O-])c1ccc(Cl)cc1,4-Chlorobenzoate ion,,,0.023,0,0,0,1,True
CC(=O)c1ccc(CC(C)C)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.521,1,0.0,CC(=O)c1ccc(CC(C)C)cc1,4'-Isobutylacetophenone,,,0.023,0,0,0,1,True
O=C(O)c1ccccc1Br,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.94,1,0.0,O=C(O)c1ccccc1Br,o-Bromobenzoic acid,,,0.023,0,0,0,1,True
Cc1ccccc1C(=O)O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.146,1,0.0,Cc1ccccc1C(=O)O,o-Toluic acid,,,0.023,0,0,0,1,True
CC(=O)c1ccc(C(=O)O)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.301,2,0.0,CC(=O)c1ccc(C(=O)O)cc1,p-Acetylbenzoic acid,,,0.023,0,0,0,1,True
Cc1ccc(C(=O)O)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.255,2,0.0,Cc1ccc(C(=O)O)cc1,p-Toluic acid,,,0.023,0,0,0,1,True
O=C([O-])c1ccc(C(=O)[O-])cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.23,1,0.0,O=C([O-])c1ccc(C(=O)[O-])cc1,Terephthalate,,,0.023,0,0,0,1,True
O=C([O-])c1ccc(C(=O)[O-])cc1,,,0.03,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.23,1,0.0,O=C([O-])c1ccc(C(=O)[O-])cc1,Terephthalate ion,,,0.03,0,0,0,1,True
O=C(O)c1ccc(C(=O)O)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.23,1,0.0,O=C(O)c1ccc(C(=O)O)cc1,Terephthalic acid,,,0.023,0,0,0,1,True
Cc1ccc(C(=O)[O-])cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.579,2,0.45820519420888256,Cc1ccc(C(=O)[O-])cc1,4-Toluate,,,0.023,0,0,0,1,True
Cc1ccccc1C(=O)[O-],,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.146,2,0.0,Cc1ccccc1C(=O)[O-],o-Toluate ion,,,0.023,0,0,0,1,True
Cc1cccc(C(=O)[O-])c1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.301,2,0.0,Cc1cccc(C(=O)[O-])c1,m-Toluate ion,,,0.023,0,0,0,1,True
Cc1cccc(C(=O)O)c1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.301,1,0.0,Cc1cccc(C(=O)O)c1,m-Toluic acid,,,0.023,0,0,0,1,True
CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.93,1,0.0,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)[O-])c3ccccc3)C(=O)N2[C@H]1C(=O)[O-],Carbenicillin,,,0.025,0,0,0,1,True
N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.333,2,0.07636753236814751,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1,Cefaclor,,,0.025,0,0,0,1,True
CC1=C(CO)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.29,1,0.0,CC1=C(CO)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1,Cefalexin,,,0.025,0,0,0,1,True
CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.542,3,0.08046738469715552,CC(=O)OCC1=C(C(=O)[O-])N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1,Cefalotin,,,0.025,0,0,0,1,True
CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@@H]12)c1csc(N)n1,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.158000000000001,2,0.09192388155425173,CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@@H]12)c1csc(N)n1,Cefotaxime,,,0.025,0,0,0,1,True
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.708,1,0.0,CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,Linuron,,,0.023,0,0,0,1,True
CC(C)c1ccc(NC(=O)N(C)C)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.647,2,0.26162950903902327,CC(C)c1ccc(NC(=O)N(C)C)cc1,Isoproturon,,,0.023,0,0,0,1,True
CON(C)C(=O)Nc1ccc(Cl)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.778,1,0.0,CON(C)C(=O)Nc1ccc(Cl)cc1,Monolinuron,,,0.023,0,0,0,1,True
CN(C)C(=O)Nc1ccc(Cl)cc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.699,1,0.0,CN(C)C(=O)Nc1ccc(Cl)cc1,Monuron,,,0.023,0,0,0,1,True
CN(C)C(=O)Nc1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.663,1,0.0,CN(C)C(=O)Nc1ccccc1,Fenuron,,,0.023,0,0,0,1,True
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.6915,2,0.03464823227814047,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,DIU(Diuron),,,0.023,0,0,0,1,True
NC(=O)Nc1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.833,1,0.0,NC(=O)Nc1ccccc1,"Phenylurea, model comp.",,,0.023,0,0,0,1,True
CC(=O)Nc1ccc(O)cc1,,,0.024,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.672,1,0.0,CC(=O)Nc1ccc(O)cc1,Acetaminophen,,,0.024,0,0,0,1,True
CC(=O)Nc1ccccc1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.3895,2,0.2354665581351192,CC(=O)Nc1ccccc1,Acetanilide,,,0.023,0,0,0,1,True
CCN(CC)C(=O)c1cccc(C)c1,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.279,2,0.0,CCN(CC)C(=O)c1cccc(C)c1,"N,N-diethyl-m-toluamide",,,0.023,0,0,0,1,True
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.815999999999999,2,0.14424978336205488,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,DCF(Diclofenac),,,0.023,0,0,0,1,True
O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,,,0.029,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.964,1,0.0,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,Diclofenac,,,0.029,0,0,0,1,True
O=C(O)C(=O)O,,,0.015,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.94,1,0.0,O=C(O)C(=O)O,Oxalic,,,0.015,0,0,0,1,True
O=C(O)CC(=O)O,,,0.015,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.23,1,0.0,O=C(O)CC(=O)O,Malonic,,,0.015,0,0,0,1,True
O=C(O)CC(=O)O,,,0.003,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.431,1,0.0,O=C(O)CC(=O)O,Malonic acid,,,0.003,0,0,0,1,True
O=C(O)CCC(=O)O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.851,1,0.0,O=C(O)CCC(=O)O,Succinic acid,,,0.023,0,0,0,1,True
CCC(=O)O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.663,1,0.0,CCC(=O)O,Propionic acid,,,0.023,0,0,0,1,True
O=C(O)CF,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.531,1,0.0,O=C(O)CF,Monofluoroacetic acid,,,0.023,0,0,0,1,True
O=C([O-])CC(=O)[O-],,,0.03,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.708,1,0.0,O=C([O-])CC(=O)[O-],Malonate,,,0.03,0,0,0,1,True
O=C([O-])/C=C/C(=O)[O-],,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.204,1,0.0,O=C([O-])/C=C/C(=O)[O-],Fumarate,,,0.023,0,0,0,1,True
O=C([O-])C(=O)[O-],,,0.03,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.114,1,0.0,O=C([O-])C(=O)[O-],Oxalate,,,0.03,0,0,0,1,True
CCC(=O)[O-],,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.663,1,0.0,CCC(=O)[O-],Propionate ion,,,0.023,0,0,0,1,True
C=C(C)C(=O)OC,,,0.024,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.0,1,0.0,C=C(C)C(=O)OC,Methyl methacrylate,,,0.024,0,0,0,1,True
C[C@H](N)C(=O)O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.0,1,0.0,C[C@H](N)C(=O)O,Alanine,,,0.023,0,0,0,1,True
NCC(=O)O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.954,1,0.0,NCC(=O)O,Glycine,,,0.023,0,0,0,1,True
O=C([O-])CC(=O)O,,,0.014,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.176,1,0.0,O=C([O-])CC(=O)O,2-Carboxyacetate,,,0.014,0,0,0,1,True
CC(=O)[O-],,,0.03,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.672,1,0.0,CC(=O)[O-],Acetate,,,0.03,0,0,0,1,True
CC(=O)[O-],,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.699,1,0.0,CC(=O)[O-],Acetate ion,,,0.023,0,0,0,1,True
O=CO,,,0.015,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.714,1,0.0,O=CO,Formic,,,0.015,0,0,0,1,True
O=CO,,,0.002,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,5.663,1,0.0,O=CO,Formic acid,,,0.002,0,0,0,1,True
O=CO,,,0.0,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,5.732,1,0.0,O=CO,Formic acid,,,0.0,0,0,0,1,True
CC(=O)O,,,0.015,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.508,1,0.0,CC(=O)O,Acetic,,,0.015,0,0,0,1,True
CC(=O)O,,,0.003,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,4.164,1,0.0,CC(=O)O,Acetic acid,,,0.003,0,0,0,1,True
O=C(O)CI,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.531,1,0.0,O=C(O)CI,Iodoacetic acid,,,0.023,0,0,0,1,True
C=CC(=O)[O-],,,0.022,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.041,1,0.0,C=CC(=O)[O-],Acrylate ion,,,0.022,0,0,0,1,True
C/C=C/C(=O)O,,,0.016,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.886,1,0.0,C/C=C/C(=O)O,Crotonic acid,,,0.016,0,0,0,1,True
O=C(O)CO,,,0.015,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.146,1,0.0,O=C(O)CO,Glycolic,,,0.015,0,0,0,1,True
O=C(O)C(=O)O,,,0.003,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.041,1,0.0,O=C(O)C(=O)O,Oxalic acid,,,0.003,0,0,0,1,True
CC(O)C(=O)O,,,0.015,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.176,1,0.0,CC(O)C(=O)O,Lactic,,,0.015,0,0,0,1,True
O=C(O)CC(O)C(=O)O,,,0.015,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.996,1,0.0,O=C(O)CC(O)C(=O)O,Malic,,,0.015,0,0,0,1,True
CC(O)C(=O)O,,,0.003,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.0,1,0.0,CC(O)C(=O)O,lactic acid,,,0.003,0,0,0,1,True
N[C@@H](CO)C(=O)O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.192,1,0.0,N[C@@H](CO)C(=O)O,Serine,,,0.023,0,0,0,1,True
C=O,,,0.024,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.234500000000001,2,0.27365032431919356,C=O,Formaldehyde,,,0.024,0,0,0,1,True
O=C[O-],,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.23,1,0.0,O=C[O-],Formate,,,0.023,0,0,0,1,True
O=C[O-],,,0.03,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.785,1,0.0,O=C[O-],Formate,,,0.03,0,0,0,1,True
COC(=O)CCC(=O)OC,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.249,1,0.0,COC(=O)CCC(=O)OC,Dimethyl succinate,,,0.023,0,0,0,1,True
CC(C)=CCC/C(C)=C/CO,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.167,1,0.0,CC(C)=CCC/C(C)=C/CO,Geraniol,,,0.023,0,0,0,1,True
O=C([O-])CO,,,0.03,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.204,1,0.0,O=C([O-])CO,Glycolate,,,0.03,0,0,0,1,True
O=C(O)CNCP(=O)(O)O,,,0.013,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.204,1,0.0,O=C(O)CNCP(=O)(O)O,Glyphosate,,,0.013,0,0,0,1,True
N[C@@H](Cc1c[nH]cn1)C(=O)O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.398,1,0.0,N[C@@H](Cc1c[nH]cn1)C(=O)O,Histidine,,,0.023,0,0,0,1,True
O=CC=O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.38,1,0.0,O=CC=O,Glyoxal hydrate,,,0.023,0,0,0,1,True
O=C([O-])CC(O)C(=O)O,,,0.014,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.929,1,0.0,O=C([O-])CC(O)C(=O)O,Hydrogen malate,,,0.014,0,0,0,1,True
CC(O)C(=O)[O-],,,0.03,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.204,1,0.0,CC(O)C(=O)[O-],Lactate,,,0.03,0,0,0,1,True
CSSC,,,0.015,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.58,1,0.0,CSSC,Dimethyl disulfide,,,0.015,0,0,0,1,True
C,,,0.024,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.0,1,0.0,C,Methane,,,0.024,0,0,0,1,True
CC,,,0.024,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,6.643,2,0.0,CC,Ethane,,,0.024,0,0,0,1,True
CCC,,,0.024,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.602,1,0.0,CCC,Propane,,,0.024,0,0,0,1,True
CC(C)C,,,0.024,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.114,2,0.0,CC(C)C,2-Methylpropane,,,0.024,0,0,0,1,True
N#CC(Cl)(Cl)Cl,,,0.02,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.386,1,0.0,N#CC(Cl)(Cl)Cl,Trichloroacetonitrile,,,0.02,0,0,0,1,True
N#CCCl,,,0.02,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.874,1,0.0,N#CCCl,Monochloroacetonitrile,,,0.02,0,0,0,1,True
N#CC(Cl)Cl,,,0.02,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,7.803,1,0.0,N#CC(Cl)Cl,Dichloroacetonitrile,,,0.02,0,0,0,1,True
C=C(C)C#N,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.58,1,0.0,C=C(C)C#N,Methacrylonitrile,,,0.023,0,0,0,1,True
CN(C)C(=N)N,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.663,1,0.0,CN(C)C(=N)N,"1,1-Dimethylguanidine",,,0.023,0,0,0,1,True
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,,,0.013,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.079,1,0.0,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,Paraquat dichloride,,,0.013,0,0,0,1,True
CC(C)(C)NCC(O)c1cc(O)cc(O)c1,,,0.02,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.623,1,0.0,CC(C)(C)NCC(O)c1cc(O)cc(O)c1,Terbutaline,,,0.02,0,0,0,1,True
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.732,1,0.0,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,EE2(17α-Ethynylestradiol ),,,0.023,0,0,0,1,True
C#COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.479,1,0.0,C#COc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,Ethinylestradiol,,,0.025,0,0,0,1,True
CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2([O-])C(=O)C3C(=O)c4c([O-])cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.025,1,0.0,CN(C)[C@@H]1C(=O)/C(=C(\N)O)C(=O)[C@@]2([O-])C(=O)C3C(=O)c4c([O-])cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12,OXY(Oxytetracycline),,,0.023,0,0,0,1,True
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,,,0.025,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.076,1,0.0,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,Progesterone,,,0.025,0,0,0,1,True
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,8.517,1,0.0,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O,E2(17β-Estradiol),,,0.023,0,0,0,1,True
Cc1c[nH]c2ccccc12,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,10.079,1,0.0,Cc1c[nH]c2ccccc12,3-Methylindole,,,0.023,0,0,0,1,True
Cn1c(=O)c2c(ncn2C)n(C)c1=O,,,0.023,COND_DEFINED_MERGED,D_logk_with_pH_over_TK,D_logk_with_pH_over_TK,1,0,9.378,1,0.0,Cn1c(=O)c2c(ncn2C)n(C)c1=O,Caffeine,,,0.023,0,0,0,1,True
